읍면동명,목적지명,도로명주소,카테고리,구분,순위
문경읍,하늘재,경북 문경시,기타관광,미분류_현외,17
문경읍,포암사,경북 문경시 관음길 462-20,종교성지,미분류_현외,18
문경읍,옛길박물관,경북 문경시 새재로 944-0,전시시설,미분류_현외,19
문경읍,보현정사,경북 문경시 각서윗길 45-0,종교성지,미분류_현외,20
문경읍,주흘산,경북 문경시,자연경관(산),미분류_현외,21
문경읍,철로자전거문경역,경북 문경시 새재로 407-0,기타레저스포츠,미분류_현외,22
문경읍,문경철로자전거문경역,경북 문경시,기타관광,미분류_현외,23
문경읍,청운각,경북 문경시 청운로 35-0,역사유적지,미분류_현외,24
문경읍,월복사,경북 문경시 요성지곡길 286-0,종교성지,미분류_현외,25
문경읍,문경시사계절썰매장,경북 문경시 새재로 913-14,육상레저스포츠,미분류_현외,26
문경읍,관음선사,경북 문경시 관음1길 119-50,종교성지,미분류_현외,27
문경읍,영남요,경북 문경시 새재로 579-0,기타관광,미분류_현외,28
문경읍,혜국사,경북 문경시 새재로 1052-220,종교성지,미분류_현외,29
문경읍,문경새재어드벤처파크,경북 문경시 새재1길 45-0,기타레저스포츠,미분류_현외,30
문경읍,오미자체험전시관,경북 문경시 새재로 715-0,전시시설,미분류_현외,31
문경읍,관음정사,경북 문경시 관음5길 64-18,종교성지,미분류_현외,32
문경읍,성불암,경북 문경시 주흘2길 269-0,종교성지,미분류_현외,33
문경읍,문경향교,경북 문경시 향교길 68-0,역사유적지,미분류_현외,34
문경읍,한국다완박물관,경북 문경시 온천5길 2-1,전시시설,미분류_현외,35
문경읍,중평교회,경북 문경시 중평큰마길 9-5,종교성지,미분류_현외,36
문경읍,성주사,경북 문경시 화지길 37-37,종교성지,미분류_현외,36
문경읍,대덕사,경북 문경시 관음1길 209-6,종교성지,미분류_현외,38
문경읍,유수산장,경북 문경시,기타레저스포츠,미분류_현외,39
문경읍,여우목고개,경북 문경시,자연경관(산),미분류_현외,39
문경읍,갈평저수지,경북 문경시,자연경관(하천/해양),미분류_현외,39
문경읍,관음사,경북 문경시 관음6길 30-0,종교성지,미분류_현외,42
문경읍,조선요가마터,경북 문경시 관음길 212-0,역사유적지,미분류_현외,42
삼문동,장미공원,경남 밀양시,도시공원,현지인,1
삼문동,삼문풋살경기장,경남 밀양시,레저스포츠시설,현지인,2
삼문동,밀양강보트장,경남 밀양시,수상레저스포츠,현지인,3
삼문동,밀양강둔치공원,경남 밀양시 미리벌중앙로7길 6-10,도시공원,현지인,3
삼문동,구절초군락지,경남 밀양시,자연공원,현지인,5
삼문동,장미공원,경남 밀양시,도시공원,외지인,1
삼문동,밀양강둔치공원,경남 밀양시 미리벌중앙로7길 6-10,도시공원,외지인,2
삼문동,삼문풋살경기장,경남 밀양시,레저스포츠시설,외지인,3
삼문동,밀양강둔치야외공연장,경남 밀양시,공연시설,외지인,4
삼문동,밀양강보트장,경남 밀양시,수상레저스포츠,외지인,5
삼문동,구절초군락지,경남 밀양시,자연공원,외지인,6
삼문동,밀양온천,경남 밀양시 삼문강변로 82-0,웰니스관광,외지인,7
삼문동,밀양수변공원,경남 밀양시,도시공원,외지인,8
삼문동,샤랄랄라키즈카페,경남 밀양시 미리벌중앙로 74-0,테마공원,외지인,8
삼문동,장미공원,경남 밀양시,도시공원,미분류_현외,1
삼문동,밀양강둔치공원,경남 밀양시 미리벌중앙로7길 6-10,도시공원,미분류_현외,2
삼문동,삼문풋살경기장,경남 밀양시,레저스포츠시설,미분류_현외,3
삼문동,밀양강둔치야외공연장,경남 밀양시,공연시설,미분류_현외,4
삼문동,밀양강보트장,경남 밀양시,수상레저스포츠,미분류_현외,5
삼문동,구절초군락지,경남 밀양시,자연공원,미분류_현외,6
삼문동,밀양온천,경남 밀양시 삼문강변로 82-0,웰니스관광,미분류_현외,7
삼문동,밀양수변공원,경남 밀양시,도시공원,미분류_현외,8
삼문동,샤랄랄라키즈카페,경남 밀양시 미리벌중앙로 74-0,테마공원,미분류_현외,8
대천5동,대천역,충남 보령시 대해로 116-0,교통시설,현지인,1
대천5동,대천해수욕장,충남 보령시,자연경관(하천/해양),현지인,2
대천5동,대천항,충남 보령시,자연경관(하천/해양),현지인,3
대천5동,대천항수산시장,충남 보령시 대천항로 334-0,시장,현지인,4
대천5동,보령스포츠파크,충남 보령시 석서1길 30-0,도시공원,현지인,5
대천5동,보령머드테마파크,충남 보령시 고잠2길 55-0,테마공원,현지인,6
대천5동,대천연안여객선터미널,충남 보령시 대천항중앙길 30-0,교통시설,현지인,7
대천5동,대천해수욕장스카이바이크,충남 보령시 해수욕장10길 75-0,기타레저스포츠,현지인,7
대천5동,보령머드축제,충남 보령시 해수욕장10길 5-0,기타문화관광지,현지인,9
대천5동,호텔마스타대천워터파크,충남 보령시 대해로 876-0,테마공원,현지인,10
대천5동,충청남도교육청해양수련원,충남 보령시 대천항로 240-0,육상레저스포츠,현지인,11
대천5동,충청남도교육청해양수련원별관,충남 보령시 해수욕장10길 32-0,육상레저스포츠,현지인,12
대천5동,공주대대천수련원,충남 보령시 해수욕장10길 80-0,육상레저스포츠,현지인,12
대천5동,대천경찰수련원,충남 보령시 해수욕장2길 29-0,육상레저스포츠,현지인,14
대천5동,대전학생해양수련원,충남 보령시 머드로 188-0,육상레저스포츠,현지인,15
대천5동,보령해양경찰서전용부두,충남 보령시 해안로 758-0,자연경관(하천/해양),현지인,16
대천5동,보령머드박물관,충남 보령시 대해로 897-15,전시시설,현지인,17
대천5동,청주대학교수련원,충남 보령시 해수욕장10길 36-0,육상레저스포츠,현지인,17
대천5동,군헌갯벌체험장,충남 보령시 해안로 603-0,기타레저스포츠,현지인,17
대천5동,보령해저터널홍보관,충남 보령시,전시시설,현지인,20
대천5동,충청북도해양교육원,충남 보령시 해수욕장13길 14-17,육상레저스포츠,현지인,21
대천5동,상명수련원,충남 보령시 석서1길 59-0,육상레저스포츠,현지인,22
대천5동,배재대학교대천수련관,충남 보령시 해수욕장2길 13-0,육상레저스포츠,현지인,23
대천5동,국일수산어패류,충남 보령시 고잠2길 2-0,시장,현지인,24
대천5동,대천어항,충남 보령시 대천항중앙길 17-0,시장,현지인,25
대천5동,대천해수욕장수련원,충남 보령시 머드로 69-0,육상레저스포츠,현지인,25
대천5동,충남대학교임해수련원,충남 보령시 해수욕장3길 41-0,육상레저스포츠,현지인,27
대천5동,송도수산,충남 보령시 새마을1길 38-13,시장,현지인,28
대천5동,숲속애빛의정원,충남 보령시 통나무마을1길 80-0,농/산/어촌체험,현지인,28
대천5동,왕대사,충남 보령시 절길 44-0,종교성지,현지인,30
대천5동,제우스피싱,충남 보령시 대천항로 328-0,수상레저스포츠,현지인,31
대천5동,우송수련원,충남 보령시 머드로 26-0,육상레저스포츠,현지인,31
대천5동,대천유람선터미널,충남 보령시 대천항중앙길 50-0,교통시설,현지인,33
대천5동,대신전복수산,충남 보령시 머드로 85-0,시장,현지인,33
대천5동,대천해수욕장스케이트장,충남 보령시,육상레저스포츠,현지인,35
대천5동,숲속애바다실내낚시터,충남 보령시 통나무마을1길 78-0,수상레저스포츠,현지인,35
대천5동,대천항낚시훈련소,충남 보령시 대천항로 246-0,수상레저스포츠,현지인,37
대천5동,대천항하이피싱,충남 보령시 대천항로 330-0,수상레저스포츠,현지인,37
대천5동,대천카트,충남 보령시,기타레저스포츠,현지인,39
대천5동,대천항방파제,충남 보령시 대천항로 396-0,자연경관(하천/해양),현지인,39
대천5동,보령사랑자동차극장,충남 보령시 대천항로 278-0,공연시설,현지인,41
대천5동,까칠이피싱,충남 보령시 대해로 502-0,수상레저스포츠,현지인,41
대천5동,대천바이크,충남 보령시 머드로 189-0,기타레저스포츠,현지인,41
대천5동,대천전망대,충남 보령시 해수욕장10길 75-0,랜드마크관광,현지인,41
대천5동,대천해수욕장관광안내센터,충남 보령시,기타관광,현지인,45
대천5동,동삼수산,충남 보령시 대천항로 357-0,시장,현지인,45
대천5동,별빛공원,충남 보령시 대천항중앙길 52-0,도시공원,현지인,45
대천5동,형제수산,충남 보령시 머드로 40-0,시장,현지인,45
대천5동,오비수산,충남 보령시 새마을1길 76-0,시장,현지인,45
대천5동,한성수산,충남 보령시 새마을1길 90-0,시장,현지인,45
대천5동,대천활어유통,충남 보령시 새마을2길 34-0,시장,현지인,45
대천5동,낚시쿤,충남 보령시 통나무마을1길 32-0,수상레저스포츠,현지인,45
대천5동,한밭대학교대천수련원,충남 보령시 해수욕장12길 17-0,육상레저스포츠,현지인,45
대천5동,모아수산,충남 보령시 해수욕장6길 83-0,시장,현지인,45
대천5동,대천해수욕장,충남 보령시,자연경관(하천/해양),외지인,1
대천5동,대천항,충남 보령시,자연경관(하천/해양),외지인,2
대천5동,대천역,충남 보령시 대해로 116-0,교통시설,외지인,3
대천5동,보령머드축제,충남 보령시 해수욕장10길 5-0,기타문화관광지,외지인,4
대천5동,대천항수산시장,충남 보령시 대천항로 334-0,시장,외지인,5
대천5동,대천해수욕장스카이바이크,충남 보령시 해수욕장10길 75-0,기타레저스포츠,외지인,6
대천5동,대천연안여객선터미널,충남 보령시 대천항중앙길 30-0,교통시설,외지인,7
대천5동,보령머드테마파크,충남 보령시 고잠2길 55-0,테마공원,외지인,8
대천5동,대천경찰수련원,충남 보령시 해수욕장2길 29-0,육상레저스포츠,외지인,9
대천5동,보령스포츠파크,충남 보령시 석서1길 30-0,도시공원,외지인,10
대천5동,호텔마스타대천워터파크,충남 보령시 대해로 876-0,테마공원,외지인,11
대천5동,공주대대천수련원,충남 보령시 해수욕장10길 80-0,육상레저스포츠,외지인,12
대천5동,보령해저터널홍보관,충남 보령시,전시시설,외지인,13
대천5동,충청남도교육청해양수련원별관,충남 보령시 해수욕장10길 32-0,육상레저스포츠,외지인,14
대천5동,충청남도교육청해양수련원,충남 보령시 대천항로 240-0,육상레저스포츠,외지인,15
대천5동,충청북도해양교육원,충남 보령시 해수욕장13길 14-17,육상레저스포츠,외지인,15
대천5동,대전학생해양수련원,충남 보령시 머드로 188-0,육상레저스포츠,외지인,17
대천5동,군헌갯벌체험장,충남 보령시 해안로 603-0,기타레저스포츠,외지인,18
대천5동,청주대학교수련원,충남 보령시 해수욕장10길 36-0,육상레저스포츠,외지인,19
대천5동,보령머드박물관,충남 보령시 대해로 897-15,전시시설,외지인,20
대천5동,충남대학교임해수련원,충남 보령시 해수욕장3길 41-0,육상레저스포츠,외지인,21
대천5동,대천해수욕장수련원,충남 보령시 머드로 69-0,육상레저스포츠,외지인,22
대천5동,배재대학교대천수련관,충남 보령시 해수욕장2길 13-0,육상레저스포츠,외지인,23
대천5동,상명수련원,충남 보령시 석서1길 59-0,육상레저스포츠,외지인,24
대천5동,대천어항,충남 보령시 대천항중앙길 17-0,시장,외지인,25
대천5동,숲속애빛의정원,충남 보령시 통나무마을1길 80-0,농/산/어촌체험,외지인,26
대천5동,우송수련원,충남 보령시 머드로 26-0,육상레저스포츠,외지인,27
대천5동,왕대사,충남 보령시 절길 44-0,종교성지,외지인,28
대천5동,대천유람선터미널,충남 보령시 대천항중앙길 50-0,교통시설,외지인,29
대천5동,보령해양경찰서전용부두,충남 보령시 해안로 758-0,자연경관(하천/해양),외지인,30
대천5동,국일수산어패류,충남 보령시 고잠2길 2-0,시장,외지인,31
대천5동,대천항하이피싱,충남 보령시 대천항로 330-0,수상레저스포츠,외지인,32
대천5동,대천항낚시훈련소,충남 보령시 대천항로 246-0,수상레저스포츠,외지인,33
대천5동,대천항방파제,충남 보령시 대천항로 396-0,자연경관(하천/해양),외지인,34
대천5동,숲속애바다실내낚시터,충남 보령시 통나무마을1길 78-0,수상레저스포츠,외지인,35
대천5동,대천카트,충남 보령시,기타레저스포츠,외지인,36
대천5동,대천해수욕장스케이트장,충남 보령시,육상레저스포츠,외지인,37
대천5동,낚시쿤,충남 보령시 통나무마을1길 32-0,수상레저스포츠,외지인,38
대천5동,제우스피싱,충남 보령시 대천항로 328-0,수상레저스포츠,외지인,39
대천5동,대신전복수산,충남 보령시 머드로 85-0,시장,외지인,40
대천5동,까칠이피싱,충남 보령시 대해로 502-0,수상레저스포츠,외지인,41
대천5동,송도수산,충남 보령시 새마을1길 38-13,시장,외지인,42
대천5동,대천전망대,충남 보령시 해수욕장10길 75-0,랜드마크관광,외지인,43
대천5동,대천해수욕장관광안내센터,충남 보령시,기타관광,외지인,44
대천5동,대천팀루피호,충남 보령시 대천항로 329-0,수상레저스포츠,외지인,45
대천5동,형제수산,충남 보령시 머드로 40-0,시장,외지인,46
대천5동,보령관광안내센터,충남 보령시,기타관광,외지인,47
대천5동,한밭대학교대천수련원,충남 보령시 해수욕장12길 17-0,육상레저스포츠,외지인,47
대천5동,대천항아인스월드,충남 보령시 대천항중앙길 2-2,수상레저스포츠,외지인,49
대천5동,대천바이크,충남 보령시 머드로 189-0,기타레저스포츠,외지인,50
대천5동,보령사랑자동차극장,충남 보령시 대천항로 278-0,공연시설,외지인,51
대천5동,더존수산,충남 보령시 대천항로 334-0,시장,외지인,52
대천5동,갈매기수산,충남 보령시 대천항로 334-0,시장,외지인,52
대천5동,별빛공원,충남 보령시 대천항중앙길 52-0,도시공원,외지인,52
대천5동,선화수산,충남 보령시 새마을1길 60-24,시장,외지인,52
대천5동,배달정사,충남 보령시 강당길 39-0,종교성지,외지인,56
대천5동,정운수산,충남 보령시 대천항2길 39-4,시장,외지인,56
대천5동,대천항활어판매장,충남 보령시 대천항2길 87-0,시장,외지인,56
대천5동,소리수산,충남 보령시 대천항로 334-0,시장,외지인,56
대천5동,동삼수산,충남 보령시 대천항로 357-0,시장,외지인,56
대천5동,오비수산,충남 보령시 새마을1길 76-0,시장,외지인,56
대천5동,한성수산,충남 보령시 새마을1길 90-0,시장,외지인,56
대천5동,대천활어유통,충남 보령시 새마을2길 34-0,시장,외지인,56
대천5동,지장사,충남 보령시 소암길 184-0,종교성지,외지인,56
대천5동,서울과학기술대학교대천수련원,충남 보령시 해수욕장12길 17-0,육상레저스포츠,외지인,56
대천5동,권수산,충남 보령시 해수욕장6길 73-0,시장,외지인,56
대천5동,모아수산,충남 보령시 해수욕장6길 83-0,시장,외지인,56
대천5동,대천해수욕장,충남 보령시,자연경관(하천/해양),미분류_현외,1
대천5동,대천항,충남 보령시,자연경관(하천/해양),미분류_현외,2
대천5동,대천역,충남 보령시 대해로 116-0,교통시설,미분류_현외,3
대천5동,보령머드축제,충남 보령시 해수욕장10길 5-0,기타문화관광지,미분류_현외,4
대천5동,대천항수산시장,충남 보령시 대천항로 334-0,시장,미분류_현외,5
대천5동,대천해수욕장스카이바이크,충남 보령시 해수욕장10길 75-0,기타레저스포츠,미분류_현외,6
대천5동,대천연안여객선터미널,충남 보령시 대천항중앙길 30-0,교통시설,미분류_현외,7
대천5동,보령머드테마파크,충남 보령시 고잠2길 55-0,테마공원,미분류_현외,8
대천5동,보령스포츠파크,충남 보령시 석서1길 30-0,도시공원,미분류_현외,9
대천5동,대천경찰수련원,충남 보령시 해수욕장2길 29-0,육상레저스포츠,미분류_현외,10
대천5동,호텔마스타대천워터파크,충남 보령시 대해로 876-0,테마공원,미분류_현외,11
대천5동,공주대대천수련원,충남 보령시 해수욕장10길 80-0,육상레저스포츠,미분류_현외,12
대천5동,보령해저터널홍보관,충남 보령시,전시시설,미분류_현외,13
대천5동,충청남도교육청해양수련원별관,충남 보령시 해수욕장10길 32-0,육상레저스포츠,미분류_현외,14
대천5동,충청남도교육청해양수련원,충남 보령시 대천항로 240-0,육상레저스포츠,미분류_현외,15
대천5동,충청북도해양교육원,충남 보령시 해수욕장13길 14-17,육상레저스포츠,미분류_현외,16
대천5동,대전학생해양수련원,충남 보령시 머드로 188-0,육상레저스포츠,미분류_현외,17
대천5동,군헌갯벌체험장,충남 보령시 해안로 603-0,기타레저스포츠,미분류_현외,18
대천5동,청주대학교수련원,충남 보령시 해수욕장10길 36-0,육상레저스포츠,미분류_현외,19
대천5동,보령머드박물관,충남 보령시 대해로 897-15,전시시설,미분류_현외,20
대천5동,충남대학교임해수련원,충남 보령시 해수욕장3길 41-0,육상레저스포츠,미분류_현외,21
대천5동,대천해수욕장수련원,충남 보령시 머드로 69-0,육상레저스포츠,미분류_현외,22
대천5동,배재대학교대천수련관,충남 보령시 해수욕장2길 13-0,육상레저스포츠,미분류_현외,23
대천5동,상명수련원,충남 보령시 석서1길 59-0,육상레저스포츠,미분류_현외,24
대천5동,대천어항,충남 보령시 대천항중앙길 17-0,시장,미분류_현외,25
대천5동,숲속애빛의정원,충남 보령시 통나무마을1길 80-0,농/산/어촌체험,미분류_현외,26
대천5동,우송수련원,충남 보령시 머드로 26-0,육상레저스포츠,미분류_현외,27
대천5동,왕대사,충남 보령시 절길 44-0,종교성지,미분류_현외,28
대천5동,보령해양경찰서전용부두,충남 보령시 해안로 758-0,자연경관(하천/해양),미분류_현외,28
대천5동,대천유람선터미널,충남 보령시 대천항중앙길 50-0,교통시설,미분류_현외,30
대천5동,국일수산어패류,충남 보령시 고잠2길 2-0,시장,미분류_현외,31
대천5동,대천항하이피싱,충남 보령시 대천항로 330-0,수상레저스포츠,미분류_현외,32
대천5동,대천항낚시훈련소,충남 보령시 대천항로 246-0,수상레저스포츠,미분류_현외,33
대천5동,대천항방파제,충남 보령시 대천항로 396-0,자연경관(하천/해양),미분류_현외,34
대천5동,숲속애바다실내낚시터,충남 보령시 통나무마을1길 78-0,수상레저스포츠,미분류_현외,35
대천5동,대천카트,충남 보령시,기타레저스포츠,미분류_현외,36
대천5동,대천해수욕장스케이트장,충남 보령시,육상레저스포츠,미분류_현외,37
대천5동,제우스피싱,충남 보령시 대천항로 328-0,수상레저스포츠,미분류_현외,38
대천5동,송도수산,충남 보령시 새마을1길 38-13,시장,미분류_현외,39
대천5동,낚시쿤,충남 보령시 통나무마을1길 32-0,수상레저스포츠,미분류_현외,40
대천5동,대신전복수산,충남 보령시 머드로 85-0,시장,미분류_현외,41
대천5동,까칠이피싱,충남 보령시 대해로 502-0,수상레저스포츠,미분류_현외,42
대천5동,대천전망대,충남 보령시 해수욕장10길 75-0,랜드마크관광,미분류_현외,43
대천5동,대천해수욕장관광안내센터,충남 보령시,기타관광,미분류_현외,44
대천5동,대천팀루피호,충남 보령시 대천항로 329-0,수상레저스포츠,미분류_현외,45
대천5동,형제수산,충남 보령시 머드로 40-0,시장,미분류_현외,46
대천5동,한밭대학교대천수련원,충남 보령시 해수욕장12길 17-0,육상레저스포츠,미분류_현외,47
대천5동,보령관광안내센터,충남 보령시,기타관광,미분류_현외,48
대천5동,대천항아인스월드,충남 보령시 대천항중앙길 2-2,수상레저스포츠,미분류_현외,49
대천5동,대천바이크,충남 보령시 머드로 189-0,기타레저스포츠,미분류_현외,50
대천5동,보령사랑자동차극장,충남 보령시 대천항로 278-0,공연시설,미분류_현외,51
대천5동,별빛공원,충남 보령시 대천항중앙길 52-0,도시공원,미분류_현외,52
대천5동,더존수산,충남 보령시 대천항로 334-0,시장,미분류_현외,53
대천5동,갈매기수산,충남 보령시 대천항로 334-0,시장,미분류_현외,53
대천5동,동삼수산,충남 보령시 대천항로 357-0,시장,미분류_현외,53
대천5동,선화수산,충남 보령시 새마을1길 60-24,시장,미분류_현외,53
대천5동,오비수산,충남 보령시 새마을1길 76-0,시장,미분류_현외,53
대천5동,한성수산,충남 보령시 새마을1길 90-0,시장,미분류_현외,53
대천5동,대천활어유통,충남 보령시 새마을2길 34-0,시장,미분류_현외,53
대천5동,모아수산,충남 보령시 해수욕장6길 83-0,시장,미분류_현외,53
대천5동,배달정사,충남 보령시 강당길 39-0,종교성지,미분류_현외,61
대천5동,정운수산,충남 보령시 대천항2길 39-4,시장,미분류_현외,61
대천5동,대천항활어판매장,충남 보령시 대천항2길 87-0,시장,미분류_현외,61
대천5동,소리수산,충남 보령시 대천항로 334-0,시장,미분류_현외,61
대천5동,지장사,충남 보령시 소암길 184-0,종교성지,미분류_현외,61
대천5동,서울과학기술대학교대천수련원,충남 보령시 해수욕장12길 17-0,육상레저스포츠,미분류_현외,61
대천5동,권수산,충남 보령시 해수욕장6길 73-0,시장,미분류_현외,61
보성읍,보성역,전남 보성군 현충로 90-0,교통시설,현지인,1
보성읍,한국차문화공원,전남 보성군 녹차로 775-0,도시공원,현지인,2
보성읍,보성시외버스터미널,전남 보성군 현충로 20-0,교통시설,현지인,3
보성읍,한국차박물관,전남 보성군 녹차로 775-0,전시시설,현지인,4
보성읍,보성녹차밭,전남 보성군,기타관광,현지인,5
보성읍,대한다원,전남 보성군 녹차로 763-67,복합관광시설,현지인,5
보성읍,보성군청소년수련원,전남 보성군 녹차로 771-0,육상레저스포츠,현지인,7
보성읍,녹차골보성작은영화관,전남 보성군 현충로 44-12,공연시설,현지인,7
보성읍,대한다업보성다원제1농장,전남 보성군 녹차로 763-43,농/산/어촌체험,현지인,9
보성읍,다향아트밸리,전남 보성군 녹차로 783-0,기타문화관광지,현지인,10
보성읍,녹차골보성향토시장,전남 보성군 봉화로 53-0,시장,현지인,10
보성읍,보성에덴CC,전남 보성군,육상레저스포츠,현지인,12
보성읍,봇재,전남 보성군 녹차로 750-0,기타관광,현지인,13
보성읍,보성관광녹차생태공원,전남 보성군 녹차로 750-0,도시공원,현지인,14
보성읍,보성매일시장,전남 보성군 신흥길 9-0,시장,현지인,14
보성읍,보성녹차밭,전남 보성군,기타관광,외지인,1
보성읍,대한다원,전남 보성군 녹차로 763-67,복합관광시설,외지인,2
보성읍,대한다업보성다원제1농장,전남 보성군 녹차로 763-43,농/산/어촌체험,외지인,3
보성읍,한국차문화공원,전남 보성군 녹차로 775-0,도시공원,외지인,4
보성읍,보성역,전남 보성군 현충로 90-0,교통시설,외지인,5
보성읍,한국차박물관,전남 보성군 녹차로 775-0,전시시설,외지인,6
보성읍,보성시외버스터미널,전남 보성군 현충로 20-0,교통시설,외지인,7
보성읍,녹차골보성향토시장,전남 보성군 봉화로 53-0,시장,외지인,8
보성읍,보성군청소년수련원,전남 보성군 녹차로 771-0,육상레저스포츠,외지인,9
보성읍,보성에덴CC,전남 보성군,육상레저스포츠,외지인,10
보성읍,다향아트밸리,전남 보성군 녹차로 783-0,기타문화관광지,외지인,11
보성읍,녹차골보성작은영화관,전남 보성군 현충로 44-12,공연시설,외지인,12
보성읍,봇재,전남 보성군 녹차로 750-0,기타관광,외지인,13
보성읍,보성향교,전남 보성군 중앙로 58-23,역사유적지,외지인,14
보성읍,보성문화예술회관,전남 보성군 송재로 281-11,공연시설,외지인,15
보성읍,오충사,전남 보성군 중앙로 80-0,역사유적지,외지인,16
보성읍,보성장,전남 보성군 신흥길 9-0,시장,외지인,17
보성읍,방진관,전남 보성군 새싹길 81-10,역사유적지,외지인,18
보성읍,활성산성산림욕장,전남 보성군,자연공원,외지인,19
보성읍,보성관광녹차생태공원,전남 보성군 녹차로 750-0,도시공원,외지인,19
보성읍,보성군천문과학관,전남 보성군 녹차로 773-0,전시시설,외지인,19
보성읍,보성매일시장,전남 보성군 신흥길 9-0,시장,외지인,19
보성읍,보성녹차밭,전남 보성군,기타관광,미분류_현외,1
보성읍,대한다원,전남 보성군 녹차로 763-67,복합관광시설,미분류_현외,2
보성읍,한국차문화공원,전남 보성군 녹차로 775-0,도시공원,미분류_현외,3
보성읍,대한다업보성다원제1농장,전남 보성군 녹차로 763-43,농/산/어촌체험,미분류_현외,4
보성읍,보성역,전남 보성군 현충로 90-0,교통시설,미분류_현외,5
보성읍,한국차박물관,전남 보성군 녹차로 775-0,전시시설,미분류_현외,6
보성읍,보성시외버스터미널,전남 보성군 현충로 20-0,교통시설,미분류_현외,7
보성읍,녹차골보성향토시장,전남 보성군 봉화로 53-0,시장,미분류_현외,8
보성읍,보성군청소년수련원,전남 보성군 녹차로 771-0,육상레저스포츠,미분류_현외,9
보성읍,보성에덴CC,전남 보성군,육상레저스포츠,미분류_현외,10
보성읍,다향아트밸리,전남 보성군 녹차로 783-0,기타문화관광지,미분류_현외,11
보성읍,녹차골보성작은영화관,전남 보성군 현충로 44-12,공연시설,미분류_현외,12
보성읍,봇재,전남 보성군 녹차로 750-0,기타관광,미분류_현외,13
보성읍,보성향교,전남 보성군 중앙로 58-23,역사유적지,미분류_현외,14
보성읍,보성문화예술회관,전남 보성군 송재로 281-11,공연시설,미분류_현외,15
보성읍,오충사,전남 보성군 중앙로 80-0,역사유적지,미분류_현외,16
보성읍,보성장,전남 보성군 신흥길 9-0,시장,미분류_현외,17
보성읍,보성관광녹차생태공원,전남 보성군 녹차로 750-0,도시공원,미분류_현외,18
보성읍,방진관,전남 보성군 새싹길 81-10,역사유적지,미분류_현외,18
보성읍,보성매일시장,전남 보성군 신흥길 9-0,시장,미분류_현외,18
보성읍,활성산성산림욕장,전남 보성군,자연공원,미분류_현외,21
보성읍,보성군천문과학관,전남 보성군 녹차로 773-0,전시시설,미분류_현외,21
봉화읍,봉화은어축제,경북 봉화군,기타문화관광지,현지인,1
봉화읍,봉화역,경북 봉화군 봉화로 1072-1,교통시설,현지인,2
봉화읍,봉화공용버스터미널,경북 봉화군 봉화로 1153-0,교통시설,현지인,3
봉화읍,문단역,경북 봉화군,교통시설,현지인,4
봉화읍,석천계곡,경북 봉화군,자연경관(산),현지인,5
봉화읍,봉화체육공원,경북 봉화군,도시공원,현지인,5
봉화읍,봉화상설시장,경북 봉화군 신시장길 11-0,시장,현지인,7
봉화읍,닭실마을,경북 봉화군,역사유적지,현지인,8
봉화읍,수온당,경북 봉화군 거수2길 12-0,역사유적지,현지인,8
봉화읍,봉화삼계쉼터,경북 봉화군,도시공원,현지인,10
봉화읍,도암정,경북 봉화군,역사유적지,현지인,10
봉화읍,석천정사,경북 봉화군 충재길 25-36,기타관광,현지인,10
봉화읍,봉화은어축제,경북 봉화군,기타문화관광지,외지인,1
봉화읍,석천계곡,경북 봉화군,자연경관(산),외지인,2
봉화읍,봉화체육공원,경북 봉화군,도시공원,외지인,3
봉화읍,봉화공용버스터미널,경북 봉화군 봉화로 1153-0,교통시설,외지인,4
봉화읍,봉화역,경북 봉화군 봉화로 1072-1,교통시설,외지인,5
봉화읍,봉화상설시장,경북 봉화군 신시장길 11-0,시장,외지인,6
봉화읍,닭실마을,경북 봉화군,역사유적지,외지인,7
봉화읍,청암정,경북 봉화군 충재길 44-0,역사유적지,외지인,8
봉화읍,봉화만회고택,경북 봉화군 바래미1길 51-0,역사유적지,외지인,9
봉화읍,석천정사,경북 봉화군 충재길 25-36,기타관광,외지인,10
봉화읍,남호구택,경북 봉화군 바래미길 21-0,역사유적지,외지인,11
봉화읍,문단역,경북 봉화군,교통시설,외지인,12
봉화읍,봉화은어송이테마공원,경북 봉화군 범들로 447-0,도시공원,외지인,13
봉화읍,봉화삼계쉼터,경북 봉화군,도시공원,외지인,14
봉화읍,도암정,경북 봉화군,역사유적지,외지인,15
봉화읍,봉화청소년수련관,경북 봉화군 내성로1길 20-1,육상레저스포츠,외지인,16
봉화읍,봉화전통문화마을,경북 봉화군,역사유적지,외지인,17
봉화읍,쌍벽당,경북 봉화군 거수1길 17-0,역사유적지,외지인,18
봉화읍,시장애불금야시장,경북 봉화군,시장,외지인,19
봉화읍,개암종택,경북 봉화군 바래미길 17-10,역사유적지,외지인,19
봉화읍,충재박물관,경북 봉화군 충재길 60-0,전시시설,외지인,19
봉화읍,수온당,경북 봉화군 거수2길 12-0,역사유적지,외지인,22
봉화읍,봉화유기마을,경북 봉화군,역사유적지,외지인,23
봉화읍,후토스오픈세트장,경북 봉화군,기타문화관광지,외지인,24
봉화읍,송록서원,경북 봉화군 봉화로 1001-28,역사유적지,외지인,24
봉화읍,봉화은어축제,경북 봉화군,기타문화관광지,미분류_현외,1
봉화읍,석천계곡,경북 봉화군,자연경관(산),미분류_현외,2
봉화읍,봉화체육공원,경북 봉화군,도시공원,미분류_현외,3
